timestamp,q_w,q_x,q_y,q_z,x,y,z,speed_x,speed_y,speed_z,gyr_x,gyr_y,gyr_z
1690153981152.3584,0.99636656,-0.00000362393,0.000003624055,0.08516861,1.855614e-11,2.0,3.46366e-15,1.2896867e-9,-6.35209e-9,-6.5836225e-14,8.244123e-12,-7.756995e-10,-6.1810925e-7
1690153981170.2598,0.99636656,-0.00000362393,0.000003624055,0.08516861,5.1541835e-12,2.0,1.8926943e-15,3.5053969e-9,-1.5752413e-8,1.8640645e-13,1.0857116e-11,-7.51071e-10,3.9951414e-7
1690153981185.6946,0.99636656,-0.00000362393,0.000003624055,0.08516861,-5.1786905e-11,2.0,-1.9821621e-15,-5.109335e-10,3.1068677e-9,-9.836576e-14,-2.8959609e-11,-8.8178015e-10,3.044192e-8
1690153981202.1147,0.99636656,-0.00000362393,0.000003624055,0.08516861,-5.946889e-12,2.0,1.5890554e-15,1.2937879e-10,5.4352074e-9,-2.997602e-14,9.6818985e-12,-7.5609713e-10,-1.754217e-7
1690153981223.6462,0.99636656,-0.00000362393,0.000003624055,0.08516861,6.5910662e-12,2.0,7.065297e-16,2.079256e-9,-4.9258504e-9,8.726353e-14,-2.0678476e-11,-8.4386953e-10,-4.80014e-7
1690153981235.7966,0.99636656,-0.00000362393,0.000003624055,0.08516861,6.366704e-11,2.0,-1.9354655e-16,-3.4796097e-9,1.1605085e-8,-6.328271e-14,6.9391086e-12,-7.6783657e-10,-2.1521504e-7
1690153981258.621,0.99636656,-0.00000362393,0.000003624055,0.08516861,2.5102594e-11,2.0,1.5939125e-15,4.9229287e-11,-1.3752235e-9,-2.6464941e-14,2.08427e-12,-7.5727974e-10,-1.7932196e-7
1690153981269.3083,0.99636656,-0.00000362393,0.000003624055,0.08516861,-9.815145e-12,2.0,2.2838969e-15,8.6385493e-10,4.2123776e-9,-5.488665e-14,-3.0631286e-11,-1.0889403e-9,6.462345e-8
1690153981298.9707,0.99636656,-0.00000362393,0.000003624055,0.08516861,-7.0373217e-12,2.0,-7.62509e-16,-2.3958338e-9,4.6779682e-9,6.23529e-14,-7.440376e-12,-7.5876005e-10,-7.9987515e-8
1690153981310.9148,0.99636656,-0.00000362393,0.000003624055,0.08516861,9.755051e-12,2.0,-9.2997177e-17,1.096319e-9,-7.4295894e-9,9.077461e-14,-1.9003918e-11,-1.1967308e-9,-6.550297e-7
1690153981319.8484,0.99636656,-0.00000362393,0.000003624055,0.08516861,-2.9989232e-12,2.0,1.4199131e-15,1.8530191e-9,-1.8416535e-9,-4.2695014e-14,1.4236545e-11,-7.5591056e-10,-2.7164526e-7
1690153981335.9326,0.99636656,-0.00000362393,0.000003624055,0.08516861,2.7797844e-11,2.0,4.7677896e-17,1.8529174e-9,-9.1045166e-10,5.8557326e-14,-1.0351686e-11,-1.0536929e-9,2.3808073e-7
1690153981352.502,0.99636656,-0.00000362393,0.000003624055,0.08516861,1.4349862e-11,2.0,-6.276708e-17,-1.2323744e-9,4.8619303e-10,-4.8024085e-14,-9.211058e-12,-1.4433206e-9,4.269046e-7
1690153981403.3823,0.99636656,-0.00000362393,0.000003624055,0.08516861,2.7897901e-11,2.0,9.668441e-16,-2.163667e-9,1.4175512e-9,-1.16087695e-14,-2.6826278e-12,-8.073541e-10,-2.033843e-7
1690153981435.5947,0.99636656,-0.00000362393,0.000003624055,0.08516861,-3.8896615e-11,2.0,6.676229e-17,-1.0720698e-9,1.294291e-8,-1.1819018e-13,5.611574e-13,-7.588955e-10,-1.01820284e-7
1690153981444.2983,0.9963942,-0.0000036101133,0.000003624137,0.08484452,-0.000081798644,1.9971027,-3.183743e-9,-0.0034832295,-0.16421176,-1.3555945e-7,0.00000814509,-4.326911e-8,-0.20884578
1690153981452.7852,0.9963997,-0.0000036073793,0.00000362415,0.08478038,-0.0007680395,1.9955326,-2.9885427e-8,-0.041133214,-0.094220355,-0.0000016004915,0.000014727096,-4.3043848e-8,-0.377768
1690153981469.0635,0.9964024,-0.0000036060183,0.0000036241563,0.08474844,-0.001393929,1.9953505,-5.4239393e-8,-0.06904023,-0.020114794,-0.0000026864154,0.000014960927,-4.221065e-8,-0.38376307
1690153981488.5254,0.9964047,-0.0000036048514,0.0000036241618,0.08472106,-0.0021948428,1.995956,-8.540394e-8,-0.09891275,0.074783675,-0.0000038488265,0.000014929859,-4.151274e-8,-0.38296488
1690153981502.876,0.99640924,-0.0000036025879,0.0000036241722,0.084667936,-0.005080494,2.0020947,-1.9768987e-7,-0.17826974,0.37924778,-0.0000069368,0.000014630072,-4.009531e-8,-0.37527856
1690153981533.1968,0.9964139,-0.000003600249,0.0000036241831,0.08461305,-0.009822387,2.0160325,-3.8220657e-7,-0.28451517,0.83631647,-0.0000110710625,0.00001445488,-3.870211e-8,-0.37078476
1690153981535.992,0.9964178,-0.0000035982614,0.0000036241927,0.0845664,-0.015363798,2.0346985,-5.978346e-7,-0.3901159,1.3141967,-0.000015180238,0.000014350961,-3.781482e-8,-0.36812207
1690153981562.9333,0.99642235,-0.0000035959886,0.0000036242038,0.08451307,-0.024569862,2.069692,-9.560629e-7,-0.55238426,2.099752,-0.000021494478,0.00001413278,-3.50207e-8,-0.36253443
1690153981580.1177,0.9964231,-0.00000359561,0.0000036242056,0.08450418,-0.02598734,2.075141,-0.00000101122,-0.5767576,2.2181332,-0.000022442893,0.000014285731,-3.4533915e-8,-0.36643896
1690153981586.7056,0.99642754,-0.0000035934042,0.0000036242166,0.08445243,-0.038913764,2.1287832,-0.0000015142159,-0.7755858,3.218538,-0.000030179759,0.000013915345,-3.2191064e-8,-0.35696352
1690153981602.74,0.9964319,-0.0000035911942,0.0000036242277,0.08440056,-0.055512264,2.2012067,-0.0000021601002,-0.99599284,4.345908,-0.000038756287,0.000013700986,-2.9180155e-8,-0.35146293
1690153981623.5317,0.9964336,-0.0000035903383,0.000003624232,0.08438048,-0.062284995,2.2311738,-0.0000024236424,-1.0816379,4.786361,-0.000042088934,0.000013749005,-2.8397096e-8,-0.35271946
1690153981635.9333,0.99643767,-0.0000035882824,0.0000036242427,0.08433223,-0.083515234,2.3281102,-0.0000032497578,-1.3208483,6.0309687,-0.00005139713,0.000013415809,-2.6600647e-8,-0.3441576
1690153981664.031,0.99644184,-0.0000035861672,0.000003624254,0.08428259,-0.10968506,2.4502764,-0.0000042680836,-1.5703394,7.330844,-0.00006110537,0.000013169121,-2.571571e-8,-0.33783594
1690153981669.2507,0.99644494,-0.0000035846003,0.0000036242625,0.08424582,-0.13149084,2.5533297,-0.000005116595,-1.7563586,8.300784,-0.000068343776,0.000013026702,-2.481695e-8,-0.33417788
1690153981697.9507,0.996449,-0.0000035825694,0.0000036242736,0.08419816,-0.1649387,2.7134666,-0.000006418124,-2.0069947,9.60894,-0.00007809655,0.000012728806,-2.2388226e-8,-0.32653216
1690153981708.8447,0.9964503,-0.0000035819187,0.0000036242773,0.08418289,-0.17573802,2.7653413,-0.000006838349,-2.0847812,10.015129,-0.000081123384,0.000012743859,-2.1580371e-8,-0.32692853
1690153981719.559,0.9964542,-0.0000035799562,0.0000036242877,0.084136836,-0.2146788,2.9541821,-0.000008353619,-2.3364713,11.330594,-0.00009091717,0.000012373017,-2.254386e-8,-0.31740752
1690153981736.0376,0.9964567,-0.0000035786866,0.000003624295,0.08410704,-0.2415943,3.0853693,-0.000009400959,-2.4991128,12.181198,-0.00009724588,0.000012228134,-2.013753e-8,-0.31370556
1690153981755.2432,0.99645907,-0.0000035774838,0.0000036243016,0.08407881,-0.26936302,3.2213101,-0.0000104815,-2.6571324,13.008091,-0.000103394734,0.000012041445,-2.2156467e-8,-0.30891132
1690153981769.338,0.9964627,-0.0000035756377,0.0000036243114,0.0840355,-0.3174498,3.4581318,-0.000012352659,-2.9077954,14.320673,-0.00011314853,0.000011708848,-2.2945734e-8,-0.30036366
1690153981790.5322,0.9964663,-0.0000035738235,0.000003624321,0.08399293,-0.3701238,3.7188737,-0.000014402315,-3.1608217,15.64672,-0.00012299427,0.000011397865,-2.2340457e-8,-0.29237753
1690153981802.8508,0.9964693,-0.000003572342,0.000003624329,0.08395816,-0.41718012,3.9526772,-0.000016233374,-3.3728602,16.758757,-0.0001312451,0.000011132075,-2.1479865e-8,-0.28554142
1690153981826.309,0.99647266,-0.0000035706298,0.0000036243382,0.083918005,-0.4776227,4.2541804,-0.000018585322,-3.626874,18.092016,-0.00014112926,0.000010787798,-2.1066525e-8,-0.27672404
1690153981837.983,0.99647504,-0.0000035694222,0.0000036243448,0.08388968,-0.52359945,4.4841065,-0.000020374373,-3.8108203,19.058126,-0.00014828694,0.000010540935,-1.8949207e-8,-0.27035692
1690153981869.7803,0.9964782,-0.0000035678113,0.000003624353,0.08385188,-0.59135985,4.824062,-0.000023011069,-4.0658937,20.398878,-0.00015821232,0.000010181733,-2.0320185e-8,-0.26113883
1690153981897.968,0.9964802,-0.000003566774,0.0000036243587,0.083827555,-0.6382852,5.0599384,-0.00002483703,-4.235418,21.290472,-0.00016480882,0.000009931801,-1.8755022e-8,-0.25474218
1690153981908.8542,0.9964832,-0.0000035652647,0.0000036243664,0.08379214,-0.71314394,5.437247,-0.000027749938,-4.4917808,22.639969,-0.00017478435,0.000009561117,-1.8181515e-8,-0.24520487
1690153981919.5134,0.99648607,-0.000003563825,0.000003624374,0.083758384,-0.79228115,5.8370943,-0.000030829327,-4.7488494,23.994387,-0.00018478735,0.000009181642,-1.7579914e-8,-0.23542932
1690153981945.4158,0.9964879,-0.0000035628884,0.0000036243787,0.08373641,-0.84798294,6.118962,-0.000032996795,-4.923367,24.914337,-0.00019157813,0.000008882008,-1.8769782e-8,-0.2277542
1690153981957.0237,0.9964895,-0.0000035620674,0.0000036243828,0.08371717,-0.8995,6.3799953,-0.000035001427,-5.0800405,25.740572,-0.00019767456,0.000008610834,-1.8869914e-8,-0.22076742
1690153981985.3328,0.9964921,-0.0000035607707,0.0000036243891,0.08368676,-0.9884739,6.831732,-0.00003846358,-5.3386927,27.105669,-0.00020773915,0.0000082434435,-1.8609134e-8,-0.21131267
1690153981987.361,0.99649376,-0.0000035599298,0.0000036243935,0.08366708,-1.0521449,7.155414,-0.000040941144,-5.517646,28.050585,-0.00021470252,0.00000791688,-1.7049677e-8,-0.20291382
1690153982002.9827,0.9964961,-0.0000035587557,0.0000036243987,0.08363951,-1.1484295,7.6457686,-0.000044687764,-5.777441,29.423374,-0.00022481153,0.0000075220914,-1.8398122e-8,-0.19271266
1690153982026.9695,0.99649614,-0.0000035587072,0.0000036243987,0.083638385,-1.1552157,7.680326,-0.00004495183,-5.795478,29.519451,-0.00022551353,0.000007621459,-2.0178904e-8,-0.19555232
1690153982037.6526,0.9964982,-0.0000035576547,0.0000036244037,0.083613746,-1.2502074,8.164906,-0.000048648144,-6.0410156,30.81689,-0.00023506767,0.000007045064,-1.788692e-8,-0.18049565
1690153982060.4263,0.9965002,-0.0000035566418,0.000003624408,0.083589986,-1.3552266,8.701455,-0.000052734642,-6.3018985,32.197273,-0.000245219,0.0000066220487,-1.7478312e-8,-0.1696069
1690153982069.4688,0.9965014,-0.0000035560388,0.0000036244103,0.08357582,-1.4260654,9.063716,-0.000055491113,-6.473098,33.10343,-0.0002518806,0.0000062404247,-1.6727176e-8,-0.15979145
1690153982095.0857,0.9965032,-0.0000035551345,0.0000036244146,0.083554685,-1.5383112,9.638533,-0.00005985881,-6.7351394,34.491238,-0.00026207708,0.0000058304095,-1.5807279e-8,-0.14929552
1690153982106.0466,0.996504,-0.000003554718,0.000003624416,0.083544925,-1.600457,9.957004,-0.00006227702,-6.87688,35.24218,-0.00026759246,0.0000054626576,-1.6693665e-8,-0.1399792
1690153982119.8293,0.99650556,-0.0000035539297,0.0000036244196,0.0835265,-1.7194536,10.567599,-0.0000669074,-7.140078,36.637363,-0.0002778338,0.000005071705,-1.3592256e-8,-0.12987539
1690153982136.4392,0.9965064,-0.0000035534915,0.0000036244205,0.08351616,-1.8023647,10.993373,-0.000070133625,-7.318718,37.58469,-0.0002847849,0.000004658558,-1.4864928e-8,-0.11918964
1690153982155.285,0.9965074,-0.0000035529788,0.0000036244223,0.08350417,-1.9030666,11.510993,-0.00007405212,-7.530283,38.706932,-0.00029301722,0.000004257623,-1.5272896e-8,-0.10896155
1690153982169.841,0.9965085,-0.000003552417,0.000003624424,0.083491065,-2.032608,12.177583,-0.00007909282,-7.793842,40.10567,-0.0003032727,0.000003819581,-1.6397848e-8,-0.09774597
1690153982196.0305,0.9965094,-0.0000035519688,0.0000036244244,0.08348056,-2.1668983,12.869327,-0.00008431829,-8.058507,41.51086,-0.00031357113,0.0000033074691,-1.7359284e-8,-0.08449406
1690153982202.95,0.99650997,-0.0000035516628,0.0000036244244,0.08347341,-2.2862897,13.48485,-0.00008896403,-8.28753,42.72717,-0.00032248275,0.0000027838125,-1.68645e-8,-0.0711247
1690153982225.434,0.99651057,-0.000003551357,0.0000036244242,0.08346636,-2.4288352,14.220449,-0.00009451073,-8.553602,44.14096,-0.00033283597,0.0000022856575,-1.6599838e-8,-0.058276635
1690153982236.9673,0.9965106,-0.0000035513272,0.0000036244235,0.08346571,-2.487464,14.523105,-0.000096792086,-8.661123,44.71237,-0.00033701977,0.0000018357614,-1.537694e-8,-0.04669142
1690153982253.1284,0.99651104,-0.000003551109,0.0000036244226,0.0834606,-2.6362705,15.29199,-0.00010258241,-8.928595,46.134296,-0.00034742735,0.0000014806933,-1.4603255e-8,-0.037518166
1690153982275.47,0.99651104,-0.0000035510975,0.0000036244214,0.08346041,-2.7386615,15.821341,-0.00010656662,-9.108546,47.09124,-0.00035442956,9.73467e-7,-1.3147517e-8,-0.024597537
1690153982287.7034,0.9965111,-0.0000035510623,0.0000036244196,0.08345967,-2.88914,16.599928,-0.000112422,-9.366961,48.46569,-0.00036448476,5.3540845e-7,-1.41883145e-8,-0.013302972
1690153982308.889,0.9965109,-0.0000035511537,0.0000036244169,0.08346187,-3.0497117,17.431389,-0.00011867013,-9.635542,49.894768,-0.0003749355,-1.1166727e-8,-1.1699128e-8,0.00081648
1690153982319.8853,0.99651057,-0.0000035513337,0.000003624414,0.08346607,-3.17125,18.061079,-0.00012339938,-9.834656,50.954296,-0.00038268324,-5.8413553e-7,-9.994695e-9,0.0155871175
1690153982346.2495,0.9965102,-0.0000035515611,0.000003624411,0.08347153,-3.3396473,18.93419,-0.000129952,-10.104593,52.391106,-0.00039318687,-0.0000010696014,-1.1288336e-8,0.027999656
1690153982356.6226,0.9965096,-0.0000035518428,0.000003624408,0.083478294,-3.4495814,19.504429,-0.00013422972,-10.277473,53.311394,-0.00039991384,-0.0000016399454,-1.1495174e-8,0.04264408
1690153982385.6248,0.99650884,-0.0000035522191,0.000003624404,0.0834873,-3.6253853,20.416977,-0.00014107054,-10.548833,54.75631,-0.0004104727,-0.0000020842829,-1.1330905e-8,0.053980444
1690153982387.3745,0.9965081,-0.00000355259,0.0000036244005,0.083496064,-3.732034,20.970766,-0.00014522042,-10.710437,55.616863,-0.0004167609,-0.0000026798357,-1.0549087e-8,0.06928306
1690153982434.4553,0.99650705,-0.000003553126,0.0000036243953,0.08350869,-3.9150786,21.921879,-0.00015234298,-10.98323,57.06992,-0.00042737555,-0.0000030888061,-8.326759e-9,0.07970949
1690153982449.0142,0.9965067,-0.000003553301,0.000003624394,0.083512776,-3.930581,22.002424,-0.00015294622,-11.005655,57.190727,-0.0004282487,-0.000003237404,-1.5458449e-8,0.08244076
1690153982459.5498,0.9965055,-0.0000035539042,0.0000036243882,0.08352703,-4.118585,22.979969,-0.00016026176,-11.280254,58.652687,-0.00043893303,-0.000003801022,-7.716989e-9,0.09800884
1690153982469.9756,0.996504,-0.0000035546477,0.0000036243819,0.08354447,-4.288264,23.862679,-0.00016686422,-11.522729,59.945034,-0.0004483679,-0.0000044061117,-4.3538884e-9,0.11358667
1690153982490.2397,0.99650276,-0.0000035552748,0.0000036243764,0.08355916,-4.413793,24.515953,-0.00017174878,-11.699364,60.886234,-0.0004552409,-0.000005011252,-4.720397e-9,0.12921594
1690153982503.4126,0.9965017,-0.00000355586,0.0000036243723,0.08357306,-4.5337567,25.140476,-0.00017641675,-11.866263,61.77551,-0.00046173518,-0.0000054759985,-5.847905e-9,0.14103538
1690153982534.7822,0.9964997,-0.000003556831,0.000003624364,0.08359596,-4.736128,26.194582,-0.00018429133,-12.142908,63.24997,-0.0004724996,-0.0000058309115,-6.4549512e-9,0.15021461
1690153982536.6484,0.99649787,-0.0000035577646,0.000003624356,0.08361787,-4.8934364,27.014278,-0.00019041245,-12.353876,64.37422,-0.00048070852,-0.0000064921346,-8.172123e-9,0.16724515
1690153982553.553,0.9964955,-0.0000035589626,0.0000036243464,0.083646186,-5.1039505,28.111776,-0.00019860387,-12.63187,65.85583,-0.0004915255,-0.0000070037286,-7.664437e-9,0.18027799
1690153982576.8762,0.9964949,-0.000003559256,0.000003624344,0.08365298,-5.1267796,28.230787,-0.00019949218,-12.661043,66.01246,-0.00049266085,-0.0000073154274,-9.957842e-9,0.18791758
1690153982586.8525,0.99649245,-0.0000035604924,0.0000036243332,0.0836821,-5.342451,29.355774,-0.00020788428,-12.9403,67.499245,-0.0005035268,-0.000007795359,-1.2336506e-8,0.20047246
1690153982613.6855,0.9964895,-0.0000035619844,0.0000036243207,0.08371721,-5.562747,30.505394,-0.00021645633,-13.219625,68.98779,-0.0005143956,-0.000008422138,-1.2087281e-8,0.21659906
1690153982624.0671,0.9964875,-0.0000035630164,0.000003624312,0.08374144,-5.6937294,31.189095,-0.00022155304,-13.383197,69.859055,-0.0005207602,-0.000009182744,-1.2611084e-8,0.23619889
1690153982652.0356,0.9964844,-0.0000035645894,0.0000036242996,0.083778515,-5.9214606,32.378326,-0.00023041439,-13.664526,71.35769,-0.0005317069,-0.000009571459,-1.0071375e-8,0.24620236
1690153982654.4507,0.996482,-0.000003565785,0.0000036242898,0.083806604,-6.0654655,33.13051,-0.00023601782,-13.839466,72.28941,-0.00053851405,-0.0000103111115,-1.1670622e-8,0.26504794
1690153982670.1448,0.9964785,-0.0000035675553,0.0000036242757,0.08384834,-6.300823,34.36036,-0.00024517594,-14.122251,73.79538,-0.0005495174,-0.000010719439,-1.2091562e-8,0.27554992
1690153982688.706,0.99647766,-0.000003567976,0.0000036242723,0.08385824,-6.3327622,34.52725,-0.00024641873,-14.159421,73.99415,-0.0005509634,-0.000011242682,-8.415866e-9,0.2895991
1690153982704.1292,0.9964742,-0.0000035697178,0.000003624258,0.08389917,-6.560865,35.719666,-0.00025529452,-14.428742,75.42689,-0.00056144316,-0.000011576241,-1.1026817e-8,0.29767007
1690153982720.0735,0.99647003,-0.000003571822,0.0000036242407,0.08394848,-6.8060436,37.001785,-0.0002648348,-14.712589,76.93778,-0.0005724878,-0.000012171494,-1.0585719e-8,0.31297755
1690153982740.153,0.99646586,-0.0000035739197,0.000003624224,0.08399778,-7.0391474,38.221134,-0.0002739052,-14.977995,78.34971,-0.0005828149,-0.000012918932,-1.0676738e-8,0.33217964
1690153982753.8198,0.9964616,-0.0000035761493,0.000003624206,0.08405001,-7.2794595,39.47855,-0.0002832561,-15.246618,79.77766,-0.00059326726,-0.000013604421,-1.2466231e-8,0.3497292
1690153982770.3,0.9964567,-0.0000035785956,0.0000036241856,0.084107354,-7.538265,40.833103,-0.00029332656,-15.530314,81.28446,-0.00060430606,-0.000014277715,-1.3866939e-8,0.3671892
